,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8,class-9,drifts_alerts
85,43000,0.46853000273756473,0.49056603773584906,0.4838709677419355,0.4805194805194805,0.5,0.4845360824742268,0.4675324675324675,0.42857142857142855,0.49523809523809526,0.42168674698795183,0.44086021505376344,0
86,43500,0.46750225094682,0.49038461538461536,0.4725274725274725,0.4945054945054945,0.5,0.4782608695652174,0.4857142857142857,0.44086021505376344,0.49504950495049505,0.39759036144578314,0.4318181818181818,0
87,44000,0.46597256027741557,0.4864864864864865,0.49,0.4954954954954955,0.49504950495049505,0.4864864864864865,0.4482758620689655,0.44155844155844154,0.5,0.38271604938271603,0.4479166666666667,0
88,44500,0.4598364810436403,0.4819277108433735,0.48936170212765956,0.4827586206896552,0.4939759036144578,0.4827586206896552,0.4895833333333333,0.4222222222222222,0.48484848484848486,0.4,0.3883495145631068,0
89,45000,0.47900235476476,0.48672566371681414,0.494949494949495,0.49473684210526314,0.5,0.4880952380952381,0.475,0.4523809523809524,0.49572649572649574,0.46,0.4461538461538462,0
90,45500,0.46870380219296737,0.4827586206896552,0.48,0.47692307692307695,0.5,0.49504950495049505,0.47058823529411764,0.40625,0.5,0.4329896907216495,0.4519230769230769,2
91,46000,0.4719824265030215,0.48,0.49166666666666664,0.4842105263157895,0.4819277108433735,0.48,0.47959183673469385,0.45121951219512196,0.5,0.43010752688172044,0.44594594594594594,0
92,46500,0.47913421744736845,0.4818181818181818,0.48863636363636365,0.4935064935064935,0.4954954954954955,0.475,0.48623853211009177,0.4639175257731959,0.49572649572649574,0.4418604651162791,0.47191011235955055,2
93,47000,0.47858057471215276,0.4915254237288136,0.49019607843137253,0.4819277108433735,0.5,0.4942528735632184,0.48760330578512395,0.44155844155844154,0.5,0.4778761061946903,0.42696629213483145,0
94,47500,0.48106496377444047,0.49074074074074076,0.4891304347826087,0.48148148148148145,0.5,0.49295774647887325,0.48623853211009177,0.47435897435897434,0.4943820224719101,0.4567901234567901,0.4473684210526316,0
95,48000,0.4751873781859413,0.48863636363636365,0.4954954954954955,0.48148148148148145,0.5,0.45263157894736844,0.49411764705882355,0.45161290322580644,0.4942528735632184,0.45977011494252873,0.4387755102040816,0
96,48500,0.4748894872211635,0.5,0.49206349206349204,0.5,0.5,0.4805194805194805,0.4895833333333333,0.40229885057471265,0.4954954954954955,0.46226415094339623,0.4375,0
97,49000,0.47621012402845486,0.5,0.4942528735632184,0.46987951807228917,0.4857142857142857,0.4732142857142857,0.48031496062992124,0.4567901234567901,0.5,0.4639175257731959,0.44155844155844154,0
98,49500,0.4806112579785682,0.4957983193277311,0.49586776859504134,0.49,0.5,0.4845360824742268,0.4752475247524752,0.4722222222222222,0.4954954954954955,0.4305555555555556,0.47058823529411764,0
99,50000,0.48554118901120724,0.49382716049382713,0.5,0.4943820224719101,0.5,0.4959349593495935,0.4936708860759494,0.4523809523809524,0.5,0.47058823529411764,0.4578313253012048,2
100,50500,0.4756904645498725,0.47959183673469385,0.49193548387096775,0.4956521739130435,0.5,0.4823529411764706,0.45652173913043476,0.40425531914893614,0.5,0.47619047619047616,0.4787234042553192,0
101,51000,0.48267056431517064,0.5,0.4943820224719101,0.48936170212765956,0.5,0.46808510638297873,0.4857142857142857,0.47413793103448276,0.5,0.47,0.4479166666666667,0
102,51500,0.4739858489245631,0.4957983193277311,0.5,0.5,0.49504950495049505,0.46601941747572817,0.48148148148148145,0.45161290322580644,0.4943820224719101,0.4189189189189189,0.4444444444444444,0
103,52000,0.48344695904125656,0.4823529411764706,0.5,0.4888888888888889,0.49473684210526314,0.48214285714285715,0.49137931034482757,0.4830508474576271,0.5,0.4766355140186916,0.4383561643835616,0
